Fecha_Corte,CJN,CSM,CFA,CSP,CLY,CSA,CPX,CIH,CQC,CJP,CMG,CEC,CCR,CCM,CST,CTO,CTR,CJO,CMR,CJB,CCP,CAS,CCA,CSR,CMM,CME,CCB,CCF,CPG,CLS,CMD,CSN,CSQ,CLO,CVE,COO,CLC,CEY,CPS,CHO,CAE,CUM
2006-11-30,0.044388897929585606,0.08168766338231769,0.10625643163983678,0.12235873457081498,0.07432837486169704,0.04094520525294302,0.03246180903048294,0.0059824271362607815,0.006130120258357291,0.0018115693884966407,0.020289846413028008,0.05034899763294354,0.011069125432904317,0.015823848371137022,0.03425678144712447,,0.028224140418255036,0.006460264839158191,0.02090151792458196,0.022379948584868248,0.020940731572896356,0.029609923945024673,0.029899361171643005,0.05273682492642322,,,,,,,,,,,,,,,,,,
2006-12-31,0.036054327903926736,0.07273053793971752,0.09229998004520802,0.08282331952764573,0.06200684969398096,0.007498331034611421,0.025653570984007813,0.005031568657000255,0.004330593430109587,0.0013040780670543223,0.02059180795512079,0.029104102817306986,0.006588019661816784,0.01392543204961309,0.01608289107303317,,0.02096203851005103,0.0036374944755919836,0.01855057581799113,0.014434057026524637,0.01796191142107379,0.026364957535559876,0.02412998101364906,0.03247761069312418,,,,,,,,,,,,,,,,,,
2007-01-31,0.03945061219231635,0.07470443762859602,0.09418216993014096,0.0915045522630283,0.07153627307128485,0.038428624961960214,0.025508311713941047,0.007410029071004895,0.003241403068074178,0.001790813113951851,0.012312543412275265,0.03359292687114642,0.008049809556348314,0.012843434939492561,0.04445685035998915,,0.029248680143975567,0.004080715451755571,0.020189570581867107,0.015288468296378716,0.01588981584902349,0.0299247369149984,0.023891034179676193,0.03605258830406251,,,,,,,,,,,,,,,,,,
2007-02-28,0.05067793303188323,0.07760844382487263,0.09977977905016452,0.10700144555002908,0.07842654565696933,0.04063250566617229,0.03048039187859738,0.005508889977778606,0.006099130719246281,0.0017005940989564417,0.016316880201906032,0.027691251666315295,0.011245516512983602,0.01586598732374788,0.055492970311786356,,0.032368545657585665,0.002778580323913541,0.0262825771267083,0.03401673250074525,0.017036203563544846,0.028380129109214867,0.026056227965407457,0.048357148906756596,,,,,,,,,,,,,,,,,,
2007-03-31,0.04918509654433219,0.07412827779864048,0.09904875128219885,0.09784653860586084,0.07265598742955477,0.03071810853085747,0.03035666939821139,0.006218957354127816,0.01002220018211528,0.0013541632113593161,0.015090504795807487,0.027276327533148775,0.010895381344489053,0.017930166016348056,0.0345323010127502,,0.025326864872249815,0.004424853275243253,0.029295643099681058,0.026686311132569772,0.01886170652037424,0.03204019009312007,0.02239135547310264,0.04051526849802224,,,,,,,,,,,,,,,,,,
2007-04-30,0.03894088095561899,0.07414046037414541,0.09490109463935963,0.09947698642813924,0.0679279995121127,0.03242095135749978,0.028843082436867496,0.006866167808418666,0.006008746576820759,0.0012665654779731486,0.016245104727911627,0.028014397929450555,0.008227815712363662,0.019871848027911945,0.038202374941956975,,0.031501327538514715,0.0014753721121097574,0.02418383874416281,0.021517191088015773,0.016755631490612165,0.032420654915217374,0.02559242734052869,0.034311295641446665,,,,,,,,,,,,,,,,,,
2007-05-31,0.03890161599916298,0.07595150104592586,0.09018034061174078,0.10995594371095126,0.06739383656427791,0.032372094647501945,0.02608707736803548,0.004726777794286855,0.0020400348089858935,0.002508877401832788,0.008302605997503473,0.019700069306517246,0.008338666234645334,0.019787785037208235,0.030964416322329127,,0.03606327380020885,0.0018550343860665244,0.02243046021478235,0.014083337859407555,0.0164865353011561,0.028456924250273036,0.024785776080381478,0.032176810732328975,,,,,,,,,,,,,,,,,,
2007-06-30,0.03485787536124481,0.07018722744947388,0.08002693830175783,0.09353611089406651,0.06078337384727133,0.027769560962129545,0.013003949410885198,0.006816511292155261,0.005840851130019053,0.0025197674786886733,0.006870126590229156,0.018737639162152087,0.008498434083798067,0.012532422364253677,0.022994175183014765,,0.02924642780213525,0.0023877666955369474,0.019149022015306955,0.010825476589490497,0.014546072883446361,0.02592321231403121,0.02342396327247612,0.028157465369138192,,,,,,,,,,,,,,,,,,
2007-07-31,0.030953256464962924,0.06738381366372623,0.08706138223237239,0.10530546758819917,0.05594088916445158,0.028734152102510572,0.016052365223200776,0.005731359506065333,0.003101877420023194,0.0018263683920721567,0.007240921114546839,0.012167092807387658,0.00757396513988534,0.009937463922201456,0.03681782853822368,,0.030918126471656017,0.004671418729289607,0.017722404498528063,0.013071593879845333,0.014297878010492482,0.020644446563949377,0.030126203734456593,0.029146735153167402,,,,,,,,,,,,,,,,,,
2007-08-31,0.029994220970782283,0.06599208385410445,0.08601653643570117,0.10625016623471338,0.04835292576363751,0.030650280921266843,0.022251005339918244,0.011891654412527118,0.006386420714637265,0.0018154013109143883,0.013338128753579294,0.011735110464961614,0.008845153434356358,0.011385427914948417,0.0322454248506481,,0.024045238836690935,0.0033446851585763513,0.020113244499242528,0.019733419827614212,0.012027198300115175,0.032074938179861644,0.023518316813116884,0.031042162999984135,,,,,,,,,,,,,,,,,,
2007-09-30,0.030501416516061582,0.06604377186993865,0.0821141298570623,0.08666858205955409,0.04807398139955941,0.025723619113603234,0.019785031530958095,0.0070551961997171835,0.006080507399663891,0.001549134834804032,0.012788251359083581,0.014569770836156952,0.007216518227444618,0.011231726308979336,0.026929629994741248,,0.02582133573193622,0.003181053623406201,0.016593440769124074,0.016531509943392614,0.0121761025840037,0.025454703921537113,0.01750183760469216,0.027940915248908186,,,,,,,,,,,,,,,,,,
2007-10-31,0.02814842201990739,0.06612678970047045,0.0825718873583745,0.0890435951119038,0.053028370043883284,0.027377460452141174,0.024041584190989434,0.007362143056055255,0.00462848927678583,0.0034064058178642906,0.0056984622537839145,0.008282062594456546,0.00370307134288472,0.00956716854287261,0.02336206285123028,,0.024273545486734396,0.0029632741009675075,0.014731549526304007,0.017968685995345502,0.01122768199961379,0.0331258784252421,0.02014665439453328,0.02316370460527303,,,,,,,,,,,,,,,,,,
2007-11-30,0.028525226920165455,0.06490841892362616,0.07948692650288464,0.09001545489728961,0.054709484341255096,0.03257355082698359,0.019817306249755536,0.006066438209040001,0.004876284293772845,0.0028488605864964494,0.0076405527257049945,0.008154618509644267,0.0038053635140344296,0.009975664014559857,0.02336418306357816,,0.023076339866651936,0.003545235725133325,0.014616503932590097,0.018570762238211178,0.010022938470217837,0.027305777805947555,0.018711128171254712,0.02401696236494485,,,,,,,,,,,,,,,,,,
2007-12-31,0.024234248756187536,0.06247921644931316,0.06671543408469414,0.03841909580528223,0.04280183173418152,0.011253616046110632,0.02160240682558089,0.004757560149167934,0.003366758157619253,0.0025168934714061984,0.006149438609389947,0.007766342152770412,0.0033461993771950493,0.007659071698561609,0.015618538756261475,,0.020647413466301393,0.0019785799430402256,0.010739069201538257,0.006985704064460658,0.006492466546827481,0.027861209469075568,0.015124643459849796,0.014577101879344695,,,,,,,,,,,,,,,,,,
2008-01-31,0.030217247982155318,0.06023833696681588,0.07171777195565397,0.04650217678066982,0.04232078347822086,0.03800589934682722,0.024656415287947542,0.005292315193640816,0.0034156789282107428,0.0022705730205577366,0.004205142521117322,0.008101128670114862,0.004094397078248106,0.008335498894308475,0.031027588894022174,,0.023900134862416784,0.0017341379579619415,0.01066257748254304,0.012904849266850971,0.005503780960700926,0.024967339121364295,0.017530270899999142,0.016522603144632445,,,,,,,,,,,,,,,,,,
2008-02-29,0.038373503595107425,0.06395472823611222,0.08147416607079055,0.051542181500072455,0.04381410774601463,0.038325670119061364,0.028487964818592407,0.007284838268123922,0.005439735993430031,0.0024650033871105722,0.0054544286880875556,0.00935067791257018,0.0065106676840824265,0.009802566696737035,0.03213089118656475,,0.023398195797378254,0.0046860243844257755,0.012823404453512714,0.027456069809924672,0.005815184371839797,0.03339883726125534,0.020625881345478395,0.020129994679280925,,,,,,,,,,,,,,,,,,
2008-03-31,0.035549008425173584,0.0685924817129353,0.07721963297328267,0.047364963692736475,0.044293804067522397,0.03671244524837361,0.03626153274410885,0.007388024987690452,0.003748884240733564,0.0019375829317210393,0.005231234022413384,0.00962740795505009,0.0046392420682478805,0.008987982957530567,0.0269779126653771,,0.03488600287372297,0.002312825720631736,0.011299745610365314,0.03162171253534658,0.005666002368114461,0.037200699653429085,0.019417141546197364,0.022645489872207863,,,,,,,,,,,,,,,,,,
2008-04-30,0.035012037492554916,0.062594230228473,0.07836345781875015,0.04387646186292632,0.0440946725422275,0.038264859810908075,0.032202272187089584,0.0057237162507679995,0.006683670771317901,0.0012995670081258515,0.00403775311439137,0.00833323082515523,0.003979302869984732,0.006603127028892903,0.023662398514004156,,0.02569155731128651,0.0010869615144785587,0.01072075758831248,0.026390944081349326,0.007145125134897486,0.02897043198287493,0.022242589967738396,0.022474785065843113,,,,,,,,,,,,,,,,,,
2008-05-31,0.03314010580195768,0.05797788456642263,0.0746343685919102,0.048790369468465815,0.044971394378652205,0.035964144336090575,0.031238165165462718,0.007993047471844438,0.005731999480848816,0.0028957930969571027,0.005281026832138733,0.0067942156352311335,0.0071687185729563075,0.007411062797680592,0.025437488523518268,,0.02632117919448936,0.0012930476313450707,0.010051224232838052,0.020652965812155456,0.005176236904351398,0.027553875643507843,0.02163638381477586,0.020588497824523048,,,,,,,,,,,,,,,,,,
2008-06-30,0.029305373198501804,0.05233159240592098,0.0625573438909184,0.04143242339699368,0.04038814008831666,0.031700548606860224,0.03048931544282338,0.007310568243405273,0.005689906464719335,0.0022562479014276863,0.0036986037362359103,0.004044557432779833,0.002211705926845075,0.007562519037482868,0.016553329100675016,,0.020489194533374288,0.0015487409661487364,0.009617822446645868,0.011800438790390982,0.004366725224819644,0.0249832317627909,0.013554896917462035,0.018052114104444832,,,,,,,,,,,,,,,,,,
2008-07-31,0.0259234717721027,0.05180680124018482,0.06610244404480027,0.04185203967709959,0.043745794514522436,0.015291080988592715,0.03579768963883285,0.006024640872565943,0.003910535819146464,0.0031050892204578934,0.0033060670088232128,0.0035673982265758087,0.002838749758544629,0.005368156186049736,0.019077213455792785,,0.02008793170559182,0.002027335498664903,0.010021321846065304,0.015819993140604286,0.0041153387779792674,0.026889964201230403,0.016314347343733073,0.018243388611122135,,,,,,,,,,,,,,,,,,
2008-08-31,0.03244138539065969,0.05002878307983827,0.06278341994021826,0.02230537932306096,0.03950624929195703,0.029921649970232,0.03999733741418338,0.006941645567405569,0.0029494900453924783,0.003974330892162624,0.004118279869354307,0.005744125036923218,0.00723193606491561,0.011139865076106979,0.021132538079156063,,0.024690253991353474,0.0023122192049499194,0.017890529327734103,0.013824874357570401,0.003924193937496783,0.029645540074096276,0.02829446543875012,0.01777366413361753,,,,,,,,,,,,,,,,,,
2008-09-30,0.0316416624528078,0.05177810754335165,0.05603501067758571,0.026749315866826894,0.03907834714549086,0.019798782826203908,0.03607962481883524,0.005253879268001246,0.001456431699685042,0.0035444174898074756,0.003534679129768232,0.006988960419058481,0.009635732664475967,0.009909300299758454,0.021467196985578724,,0.03118939636653155,0.001771691118282118,0.018470311604745833,0.01809243476222644,0.004618483319275266,0.029337591216488944,0.024741616544186107,0.016494454374946323,,,,,,,,,,,,,,,,,,
2008-10-31,0.03003401121624155,0.05204082265619616,0.05354474056424227,0.03105752719784453,0.03821624198949287,0.019137070507263616,0.03448308955652022,0.006539235228733037,0.002529771437601801,0.004273862369707176,0.0023997439371311463,0.008023016578839215,0.007388147210956588,0.010823301189765282,0.020160407512393404,,0.02092490817237348,0.0017635402581290583,0.017250959235840264,0.013042015589714753,0.004107117949951509,0.029991763992768847,0.025609645015663526,0.013890076622018202,,,,,,,,,,,,,,,,,,
2008-11-30,0.03556434507616369,0.051278264253264275,0.056717843200587405,0.02667993788836121,0.05578928891398603,0.028122369540881365,0.03753560587040767,0.005765201143926778,0.005451235007623916,0.00416617687280065,0.0028714298424652182,0.00594742819619822,0.009726329766148092,0.009807412618052869,0.017759198561435405,,0.023486003456498965,0.002419297519081693,0.014597022351200684,0.021064795817109593,0.0020222601304186955,0.031450210219181776,0.027402861374924873,0.013962224833877608,,,,,,,,,,,,,,,,,,
2008-12-31,0.03177904451731032,0.050683787722616135,0.04485469063892515,0.01769022576853952,0.0211358137948683,0.010851089361018586,0.01971766061575127,0.0028242456270355615,0.006453647922664773,0.0037335577729305396,0.0035196267721787954,0.004520926346701497,0.007153506418416195,0.008230479771202651,0.01511936520092024,,0.016121130737892706,0.0030051674608718507,0.013423251579400622,0.01546150988088371,0.0017754727253902133,0.024389809656118443,0.016281600882256535,0.009732070074427099,,,,,,,,,,,,,,,,,,
2009-01-31,0.03327188242117081,0.04742782596841294,0.05297619522337585,0.02450911938993988,0.025137894018064606,0.017848108782284537,0.0215816637766262,0.005038864413945583,0.006040480120746181,0.004394966949303038,0.002534389957825638,0.00702197570689648,0.006447295186337337,0.009835660148032443,0.02643901260132445,,0.03365049769857835,0.001660313753435033,0.015624545715727807,0.015397241505560327,0.001989190402961383,0.024729903336125902,0.018386641326305003,0.013289907562428595,0.006244698067261907,,,,,,,,,,,,,,,,,
2009-02-28,0.04654824061391627,0.05105957809108257,0.05801177908326,0.04322239464732019,0.02545209031148307,0.03634454334736403,0.02899594204948199,0.007396277834163381,0.006341834460226314,0.005294268450079296,0.005345045697653515,0.009310717395832854,0.007947990437429052,0.01119161709610568,0.031224816050136356,,0.05031648413961207,0.0029642136636857884,0.01565755643374582,0.021185297749280598,0.0021707658675742254,0.028148290288702364,0.03244549121183698,0.017945395719926722,0.007518349813704403,,,,,,,,,,,,,,,,,
2009-03-31,0.04795564149843143,0.047169855819884345,0.058875085494493,0.03743677788980049,0.024385601077826478,0.03486357605232014,0.02605583958327925,0.0055575993642237465,0.007346531838537518,0.005464387418839876,0.005924160432618682,0.008765190125441143,0.009143411917941206,0.010820629860042499,0.02263645119682579,,0.030180798708191715,0.002226240304170779,0.014469614009071029,0.02189446762301474,0.0026211180175945287,0.0245290784235763,0.024344271951057463,0.01597920781068704,0.00863633022222607,,,,,,,,,,,,,,,,,
2009-04-30,0.0478552414498897,0.044304178058245984,0.05408798311596447,0.03613359522883752,0.02377572932559743,0.03144310639500381,0.021918369012097254,0.00458392058854518,0.005662914776723856,0.006252414560791985,0.006210239788765371,0.006811459996102851,0.009444587896907528,0.010847954389782538,0.021837854428142716,,0.032501270475382114,0.0043176225868762,0.016757093839230363,0.019314565342360937,0.0024463110742573763,0.027257755906327813,0.020347955891712854,0.019894569555235806,0.0073233974974311455,,,,,,,,,,,,,,,,,
2009-05-31,0.0506826171678725,0.04279467752290967,0.058700329923126154,0.03858793675276206,0.022166976138724568,0.03752865514376678,0.027239659581898227,0.005730182485324583,0.007049201267412109,0.007272573603886772,0.005514870391300482,0.006594879931962358,0.008228950258734689,0.010427256441346348,0.025148485123005673,,0.028819259827201366,0.004706346896875848,0.014589847428078432,0.013772584138561554,0.0041077385486733686,0.026481362590170063,0.02916868215073815,0.019340542571261502,0.008004603413692402,,,,,,,,,,,,,,,,,
2009-06-30,0.042897501147385914,0.03790851986686961,0.055075898435281385,0.03311490983720147,0.028587210467859978,0.01508997699219058,0.022613358775976644,0.0039051579351463434,0.007036008897525558,0.0052598645752631465,0.0060390839713522805,0.00879688076229505,0.006018190996712752,0.009095635426543798,0.01838327768885961,,0.03535346957512538,0.0034300863293019596,0.017071525971631956,0.017932887747193087,0.0029668808032718864,0.02300552520617958,0.016116686412287102,0.012069513141405778,0.006685282189037498,,,,,,,,,,,,,,,,,
2009-07-31,0.043715914924654,0.03786916353600862,0.05747115835768856,0.03109309759437083,0.024932149646593536,0.019830922941652212,0.018682377172681078,0.005499993729701546,0.00834136670732567,0.007274217224148372,0.005795162776983824,0.006882628575873282,0.0044769446644344815,0.006225499589917221,0.015955014990115028,,0.030081875767237445,0.0027955847224326066,0.016690068748326046,0.009895629711340738,0.0029727046257073575,0.018913101759955874,0.011760109482710054,0.01455033041338996,0.005396681587458869,,,,,,,,,,,,,,,,,
2009-08-31,0.04726285109058104,0.03820753337856534,0.05522717241294581,0.035928808781495035,0.022859867175360173,0.04180752610502356,0.022733633891923573,0.005933986269772989,0.007964567449606353,0.006483141242373347,0.007180300882118006,0.009987029013997404,0.005079678823115344,0.005637249801780508,0.021456287680171705,,0.03284392337194125,0.004469236833979505,0.0179471209241972,0.012205597884517161,0.003270080390417395,0.012759332094411902,0.015513682556975937,0.017066842156038056,0.0041752174555813515,,,,,,,,,,,,,,,,,
2009-09-30,0.04547861694113759,0.03871259606941077,0.05458818863464331,0.0362373952660924,0.019529253615246885,0.026957015598344052,0.019547742840269732,0.006213437547591919,0.008348379324900193,0.0054561621067091655,0.004213779668938049,0.0065879996995934454,0.003922775987993268,0.006874261657209663,0.02679789968964017,,0.03304261834965958,0.00580610544603425,0.01831711347202439,0.013931508552671546,0.004406137152042199,0.012536224908584923,0.010680778539203274,0.012422610095461587,0.0025836296719827425,,,,,,,,,,,,,,,,,
